,player,Op,NOI,Bat_Avg,Bowl_Avg,Centuries,Fifties,Zeros,Highest_Score,Avg_Bat_SR,Avg_Bowl_SR,FF
1138,Haris Sohail,Sri Lanka,3,52.0,0.0,0.0,3.0,0,52.0,104.0,0.0,0
1139,Haris Sohail,England,3,50.0,0.0,0.0,3.0,0,50.0,138.88,0.0,0
1140,Haris Sohail,Bangladesh,3,0.0,0.0,0.0,0.0,0,30.0,125.0,0.0,0
1141,Haris Sohail,New Zealand,12,10.75,0.0,0.0,0.0,0,20.0,95.41,0.0,0
1142,Haris Sohail,Zimbabwe,3,16.0,0.0,0.0,0.0,0,16.0,106.66,0.0,0
1143,Haris Sohail,Australia,12,4.5,0.0,0.0,0.0,3,8.0,45.83,0.0,0
1144,Haris Sohail,West Indies,3,1.0,0.0,0.0,0.0,0,1.0,25.0,0.0,0
1145,Imad Wasim,Sri Lanka,39,11.86,35.4,0.0,0.0,0,47.0,120.03,33.6,0
1146,Imad Wasim,Zimbabwe,18,36.0,7.8,0.0,0.0,0,19.0,127.59,12.0,3
1147,Imad Wasim,South Africa,18,9.67,17.0,0.0,0.0,0,19.0,182.05,24.0,0
1148,Imad Wasim,England,9,18.0,13.67,0.0,0.0,0,18.0,138.46,16.0,0
1149,Imad Wasim,New Zealand,33,6.67,39.4,0.0,0.0,3,18.0,170.0,33.6,0
1150,Imad Wasim,WorldXI,18,15.0,41.5,0.0,0.0,3,15.0,170.45,36.0,0
1151,Imad Wasim,Australia,39,4.2,19.71,0.0,0.0,9,11.0,53.57,18.0,0
1152,Imad Wasim,Bangladesh,15,3.0,44.0,0.0,0.0,3,6.0,150.0,42.0,0
1153,Imad Wasim,West Indies,27,0.57,12.55,0.0,0.0,3,4.0,50.0,14.18,3
1154,Asif Ali,Zimbabwe,3,41.0,0.0,0.0,0.0,0,41.0,195.23,0.0,0
1155,Asif Ali,New Zealand,9,32.0,0.0,0.0,0.0,0,38.0,97.57,0.0,0
1156,Asif Ali,Australia,24,17.67,0.0,0.0,0.0,0,37.0,119.59,0.0,0
1157,Asif Ali,Sri Lanka,9,12.0,0.0,0.0,0.0,0,29.0,72.47,0.0,0
1158,Asif Ali,West Indies,9,20.0,0.0,0.0,0.0,0,25.0,127.08,0.0,0
1159,Asif Ali,South Africa,9,13.33,0.0,0.0,0.0,0,25.0,125.79,0.0,0
1160,Asif Ali,England,3,3.0,0.0,0.0,0.0,0,3.0,100.0,0.0,0
1161,Asif Ali,Scotland,6,1.0,0.0,0.0,0.0,3,1.0,50.0,0.0,0
1162,Sohaib Maqsood,South Africa,9,13.67,0.0,0.0,0.0,3,37.0,121.15,0.0,0
1163,Sohaib Maqsood,Zimbabwe,9,14.5,0.0,0.0,0.0,0,26.0,108.83,0.0,0
1164,Sohaib Maqsood,England,6,13.0,0.0,0.0,0.0,0,24.0,91.66,0.0,0
1165,Sohaib Maqsood,India,3,21.0,0.0,0.0,0.0,0,21.0,190.9,0.0,0
1166,Sohaib Maqsood,West Indies,3,18.0,0.0,0.0,0.0,0,18.0,81.81,0.0,0
1167,Sohaib Maqsood,New Zealand,6,9.0,0.0,0.0,0.0,3,18.0,39.13,0.0,0
1168,Sohaib Maqsood,Sri Lanka,6,14.0,0.0,0.0,0.0,0,15.0,119.09,0.0,0
1169,Sohaib Maqsood,Afghanistan,3,5.0,0.0,0.0,0.0,0,5.0,125.0,0.0,0
1170,Sohaib Maqsood,Australia,9,2.5,0.0,0.0,0.0,3,5.0,35.71,0.0,0
1171,Sohaib Maqsood,Bangladesh,3,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0
1172,Ahsan Ali,Bangladesh,6,18.0,0.0,0.0,0.0,3,36.0,56.25,0.0,0
1173,Mohammad Rizwan,Zimbabwe,9,27.5,0.0,0.0,0.0,0,33.0,96.28,0.0,0
1174,Mohammad Rizwan,Australia,9,15.0,0.0,0.0,0.0,3,31.0,60.48,0.0,0
1175,Mohammad Rizwan,South Africa,9,14.5,0.0,0.0,0.0,0,26.0,106.06,0.0,0
1176,Mohammad Rizwan,England,6,10.0,0.0,0.0,0.0,0,24.0,85.5,0.0,0
1177,Mohammad Rizwan,Sri Lanka,3,8.5,0.0,0.0,0.0,0,17.0,94.44,0.0,0
1178,Mohammad Rizwan,Bangladesh,3,2.5,0.0,0.0,0.0,0,5.0,100.0,0.0,0
1179,Mohammad Rizwan,New Zealand,3,4.0,0.0,0.0,0.0,0,4.0,100.0,0.0,0
1180,Wahab Riaz,New Zealand,36,27.0,25.67,0.0,0.0,6,30.0,102.83,17.0,0
1181,Wahab Riaz,West Indies,30,4.43,27.71,0.0,0.0,0,24.0,130.0,22.29,0
1182,Wahab Riaz,England,15,5.25,21.2,0.0,0.0,0,21.0,161.53,16.8,0
1183,Wahab Riaz,Australia,18,5.33,27.67,0.0,0.0,6,16.0,40.0,18.0,0
1184,Wahab Riaz,Sri Lanka,15,9.5,29.0,0.0,0.0,0,12.0,170.0,24.0,0
1185,Wahab Riaz,India,9,2.0,47.0,0.0,0.0,0,4.0,33.33,33.0,0
1186,Wahab Riaz,Zimbabwe,9,0.0,21.67,0.0,0.0,3,0.0,0.0,16.0,0
1187,Wahab Riaz,Bangladesh,9,0.0,38.5,0.0,0.0,0,,0.0,30.0,0
1188,Shadab Khan,Australia,33,4.22,21.67,0.0,0.0,0,29.0,102.96,18.0,0
1189,Shadab Khan,South Africa,18,0.0,48.5,0.0,0.0,3,22.0,225.0,30.0,0
1190,Shadab Khan,Scotland,9,8.5,14.67,0.0,0.0,0,17.0,100.0,16.0,0
1191,Shadab Khan,Sri Lanka,27,4.4,41.0,0.0,0.0,3,16.0,95.24,31.5,0
1192,Shadab Khan,West Indies,27,2.67,9.2,0.0,0.0,0,13.0,140.0,10.64,3
1193,Shadab Khan,New Zealand,21,0.0,17.11,0.0,0.0,3,0.0,0.0,16.0,0
1194,Shadab Khan,WorldXI,9,0.0,49.5,0.0,0.0,0,,0.0,33.0,0
1195,Shadab Khan,Zimbabwe,6,0.0,28.5,0.0,0.0,0,,0.0,21.0,0
1196,Shadab Khan,Bangladesh,6,0.0,27.0,0.0,0.0,0,,0.0,21.0,0
1197,Hasan Ali,New Zealand,18,9.67,33.25,0.0,0.0,0,23.0,170.83,20.42,0
1198,Hasan Ali,Australia,24,4.25,23.6,0.0,0.0,6,17.0,70.83,19.4,0
1199,Hasan Ali,South Africa,12,6.0,82.0,0.0,0.0,0,11.0,135.0,48.0,0
1200,Hasan Ali,Sri Lanka,12,1.5,15.5,0.0,0.0,0,3.0,300.0,11.5,0
1201,Hasan Ali,West Indies,27,0.0,20.6,0.0,0.0,3,0.0,0.0,15.6,0
1202,Hasan Ali,England,9,0.0,22.0,0.0,0.0,3,0.0,0.0,16.0,0
1203,Hasan Ali,WorldXI,6,0.0,36.0,0.0,0.0,0,,0.0,24.0,0
1204,Hasan Ali,Scotland,6,0.0,25.5,0.0,0.0,0,,0.0,18.0,0
1205,Hasan Ali,Zimbabwe,6,0.0,28.0,0.0,0.0,0,,0.0,18.0,0
1206,Mohammad Amir,Australia,45,7.17,16.18,0.0,0.0,3,21.0,110.54,12.51,0
1207,Mohammad Amir,Sri Lanka,33,0.86,23.78,0.0,0.0,3,5.0,108.33,20.67,3
1208,Mohammad Amir,England,12,1.0,89.0,0.0,0.0,0,3.0,42.85,66.0,0
1209,Mohammad Amir,New Zealand,42,0.6,43.14,0.0,0.0,0,3.0,54.76,33.43,0
1210,Mohammad Amir,India,9,0.5,7.25,0.0,0.0,0,1.0,12.5,10.5,0
1211,Mohammad Amir,South Africa,12,0.0,22.5,0.0,0.0,3,0.0,0.0,18.0,0
1212,Mohammad Amir,Netherlands,3,0.0,16.0,0.0,0.0,0,,0.0,12.0,0
1213,Mohammad Amir,Ireland,3,0.0,19.0,0.0,0.0,0,,0.0,24.0,0
1214,Mohammad Amir,Bangladesh,9,0.0,11.5,0.0,0.0,0,,0.0,12.0,0
1215,Mohammad Amir,United Arab Emirates,3,0.0,3.0,0.0,0.0,0,,0.0,12.0,0
1216,Mohammad Amir,West Indies,9,0.0,9.0,0.0,0.0,0,,0.0,12.0,0
1217,Mohammad Amir,Scotland,3,0.0,45.0,0.0,0.0,0,,0.0,24.0,0
1218,Mohammad Amir,Zimbabwe,3,0.0,25.0,0.0,0.0,0,,0.0,24.0,0
1219,Faheem Ashraf,Australia,30,7.6,20.0,0.0,0.0,9,21.0,58.7,19.2,0
1220,Faheem Ashraf,England,6,17.0,0.0,0.0,0.0,0,17.0,170.0,0.0,0
1221,Faheem Ashraf,West Indies,12,8.0,53.0,0.0,0.0,0,16.0,177.77,42.0,0
1222,Faheem Ashraf,Sri Lanka,21,8.33,12.0,0.0,0.0,0,13.0,200.0,12.0,0
1223,Faheem Ashraf,New Zealand,30,5.0,26.6,0.0,0.0,3,10.0,93.75,18.6,0
1224,Faheem Ashraf,South Africa,12,6.0,24.67,0.0,0.0,0,8.0,90.47,14.0,0
1225,Faheem Ashraf,WorldXI,6,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1226,Faheem Ashraf,Scotland,9,0.0,9.33,0.0,0.0,3,0.0,0.0,10.89,0
1227,Faheem Ashraf,Zimbabwe,6,0.0,47.0,0.0,0.0,0,,0.0,42.0,0
1228,Khushdil Shah,Australia,3,8.0,0.0,0.0,0.0,0,8.0,72.72,0.0,0
1229,Mohammad Nawaz (3),New Zealand,6,7.0,0.0,0.0,0.0,0,7.0,77.77,0.0,0
1230,Mohammad Nawaz (3),Australia,6,6.0,0.0,0.0,0.0,0,6.0,54.54,0.0,0
1231,Mohammad Nawaz (3),United Arab Emirates,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1232,Mohammad Nawaz (3),Sri Lanka,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1233,Mohammad Nawaz (3),West Indies,18,0.0,16.43,0.0,0.0,0,,0.0,18.86,0
1234,Mohammad Nawaz (3),WorldXI,6,0.0,32.0,0.0,0.0,0,,0.0,24.0,0
1235,Mohammad Nawaz (3),Scotland,6,0.0,28.5,0.0,0.0,0,,0.0,24.0,0
1236,Mohammad Nawaz (3),Zimbabwe,6,0.0,18.0,0.0,0.0,0,,0.0,21.0,0
1237,Mohammad Hasnain,Australia,6,0.0,0.0,0.0,0.0,0,4.0,40.0,0.0,0
1238,Mohammad Hasnain,Sri Lanka,12,1.0,25.33,0.0,0.0,3,1.0,50.0,16.0,0
1239,Mohammad Hasnain,England,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1240,Mohammad Hasnain,Bangladesh,6,0.0,28.0,0.0,0.0,0,,0.0,24.0,0
1241,Mohammad Irfan,South Africa,12,1.0,46.0,0.0,0.0,0,2.0,50.0,38.67,0
1242,Mohammad Irfan,Australia,12,0.5,78.0,0.0,0.0,0,1.0,33.33,48.0,0
1243,Mohammad Irfan,Sri Lanka,12,0.5,24.67,0.0,0.0,0,1.0,100.0,24.0,0
1244,Mohammad Irfan,India,15,0.0,86.0,0.0,0.0,3,0.0,0.0,87.67,0
1245,Mohammad Irfan,West Indies,3,0.0,39.0,0.0,0.0,0,,0.0,18.0,0
1246,Mohammad Irfan,Zimbabwe,6,0.0,21.5,0.0,0.0,0,,0.0,21.0,0
1247,Mohammad Irfan,New Zealand,6,0.0,24.33,0.0,0.0,0,,0.0,16.0,0
1248,Mohammad Irfan,England,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1249,Mohammad Irfan,United Arab Emirates,3,0.0,15.0,0.0,0.0,0,,0.0,12.0,0
1250,Mohammad Irfan,Bangladesh,6,0.0,26.5,0.0,0.0,0,,0.0,24.0,0
1251,Usman Shinwari,Sri Lanka,18,0.5,71.0,0.0,0.0,0,2.0,66.66,45.0,0
1252,Usman Shinwari,Australia,12,0.0,39.5,0.0,0.0,3,0.0,0.0,33.0,0
1253,Usman Shinwari,South Africa,9,0.0,31.33,0.0,0.0,3,0.0,0.0,16.0,0
1254,Usman Shinwari,WorldXI,6,0.0,36.0,0.0,0.0,0,,0.0,30.0,0
1255,Usman Shinwari,West Indies,3,0.0,34.0,0.0,0.0,0,,0.0,24.0,0
1256,Usman Shinwari,Scotland,3,0.0,2.0,0.0,0.0,0,,0.0,6.0,0
1257,Usman Shinwari,Zimbabwe,3,0.0,5.5,0.0,0.0,0,,0.0,9.0,0
1258,Usman Shinwari,New Zealand,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1259,Shaheen Shah Afridi,South Africa,9,0.0,25.0,0.0,0.0,3,0.0,0.0,24.0,0
1260,Shaheen Shah Afridi,West Indies,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1261,Shaheen Shah Afridi,Australia,12,0.0,15.88,0.0,0.0,0,,0.0,11.25,0
1262,Shaheen Shah Afridi,New Zealand,6,0.0,16.33,0.0,0.0,0,,0.0,14.0,0
1263,Shaheen Shah Afridi,England,3,0.0,35.0,0.0,0.0,0,,0.0,24.0,0
1264,Shaheen Shah Afridi,Bangladesh,6,0.0,22.5,0.0,0.0,0,,0.0,24.0,0
1265,Muhammad Musa,Australia,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1266,Haris Rauf,Bangladesh,6,0.0,29.5,0.0,0.0,0,,0.0,24.0,0
1267,I Udana,South Africa,30,45.67,35.6,0.0,3.0,0,84.0,157.88,22.47,0
1268,I Udana,India,9,10.0,36.0,0.0,0.0,0,19.0,120.0,24.0,0
1269,I Udana,New Zealand,24,7.5,35.67,0.0,0.0,3,15.0,178.12,25.0,0
1270,I Udana,Australia,9,5.0,31.5,0.0,0.0,0,10.0,71.42,18.0,0
1271,I Udana,Pakistan,42,5.25,25.43,0.0,0.0,6,8.0,79.72,20.95,0
1272,I Udana,Bangladesh,12,3.5,27.67,0.0,0.0,0,7.0,175.0,17.22,0
1273,I Udana,West Indies,10,0.75,50.0,0.0,0.0,0,3.0,60.0,32.4,0
1274,I Udana,England,6,2.0,24.0,0.0,0.0,0,2.0,66.66,18.0,0
1275,MDKJ Perera,Pakistan,12,30.5,0.0,0.0,3.0,0,84.0,126.29,0.0,0
1276,MDKJ Perera,Bangladesh,21,52.14,0.0,0.0,15.0,0,77.0,151.36,0.0,0
1277,MDKJ Perera,India,24,23.89,0.0,0.0,6.0,0,77.0,111.52,0.0,0
1278,MDKJ Perera,West Indies,13,30.46,0.0,0.0,2.0,0,66.0,150.41,0.0,0
1279,MDKJ Perera,South Africa,15,19.4,0.0,0.0,3.0,0,61.0,90.3,0.0,0
1280,MDKJ Perera,New Zealand,18,20.17,0.0,0.0,3.0,0,57.0,131.78,0.0,0
1281,MDKJ Perera,Australia,21,24.86,0.0,0.0,3.0,0,57.0,113.7,0.0,0
1282,MDKJ Perera,Netherlands,3,14.0,0.0,0.0,0.0,0,14.0,140.0,0.0,0
1283,MDKJ Perera,England,9,8.67,0.0,0.0,0.0,0,13.0,78.89,0.0,0
1284,AD Mathews,New Zealand,54,20.12,25.2,0.0,3.0,3,81.0,84.69,26.4,0
1285,AD Mathews,England,36,38.8,40.33,0.0,6.0,0,73.0,140.24,32.67,0
1286,AD Mathews,South Africa,42,17.43,64.0,0.0,3.0,3,54.0,78.26,51.0,0
1287,AD Mathews,Pakistan,54,24.29,24.57,0.0,3.0,0,50.0,107.39,22.29,0
1288,AD Mathews,India,54,21.88,69.5,0.0,0.0,0,46.0,151.28,47.25,0
1289,AD Mathews,West Indies,50,19.09,19.2,0.0,0.0,0,40.0,147.29,18.9,0
1290,AD Mathews,Australia,18,8.0,24.33,0.0,0.0,0,35.0,151.54,20.0,0
1291,AD Mathews,Bangladesh,21,18.33,18.0,0.0,0.0,0,30.0,84.44,18.0,0
1292,AD Mathews,Afghanistan,6,0.0,17.0,0.0,0.0,0,21.0,210.0,18.0,0
1293,AD Mathews,Ireland,6,10.0,0.0,0.0,0.0,0,10.0,142.85,0.0,0
1294,AD Mathews,United Arab Emirates,6,8.0,0.0,0.0,0.0,0,8.0,88.88,0.0,0
1295,AD Mathews,Zimbabwe,6,2.0,0.0,0.0,0.0,0,4.0,66.66,0.0,0
1296,AD Mathews,Netherlands,3,0.0,5.33,0.0,0.0,0,,0.0,8.0,0
1297,BKG Mendis,New Zealand,9,40.67,0.0,0.0,3.0,0,79.0,115.62,0.0,0
1298,BKG Mendis,Bangladesh,12,47.75,0.0,0.0,9.0,0,70.0,157.88,0.0,0
1299,BKG Mendis,India,6,33.0,0.0,0.0,3.0,0,55.0,164.03,0.0,0
1300,BKG Mendis,Australia,21,8.57,0.0,0.0,0.0,3,22.0,78.47,0.0,0
1301,BKG Mendis,England,6,11.0,0.0,0.0,0.0,0,21.0,82.29,0.0,0
1302,BKG Mendis,West Indies,4,5.5,0.0,0.0,0.0,2,11.0,42.3,0.0,0
1303,BKG Mendis,South Africa,18,2.0,0.0,0.0,0.0,3,4.0,80.55,0.0,0
1304,BOP Fernando,Pakistan,3,0.0,0.0,0.0,3.0,0,78.0,162.5,0.0,0
1305,BOP Fernando,Australia,6,9.5,0.0,0.0,0.0,0,13.0,105.95,0.0,0
1306,BOP Fernando,India,6,4.0,0.0,0.0,0.0,0,10.0,75.56,0.0,0
1307,PBB Rajapaksa,Pakistan,9,37.33,0.0,0.0,3.0,0,77.0,114.45,0.0,0
1308,PBB Rajapaksa,Australia,6,19.0,0.0,0.0,0.0,0,17.0,93.94,0.0,0
1309,PBB Rajapaksa,India,3,4.5,0.0,0.0,0.0,0,9.0,75.0,0.0,0
1310,N Dickwella,South Africa,18,31.83,0.0,0.0,3.0,3,68.0,135.39,0.0,0
1311,N Dickwella,New Zealand,12,28.5,0.0,0.0,0.0,0,39.0,150.5,0.0,0
1312,N Dickwella,Australia,12,12.25,0.0,0.0,0.0,3,30.0,115.42,0.0,0
1313,N Dickwella,India,18,10.17,0.0,0.0,0.0,0,25.0,102.58,0.0,0
1314,N Dickwella,Bangladesh,3,11.0,0.0,0.0,0.0,0,11.0,122.22,0.0,0
1315,N Dickwella,England,3,3.0,0.0,0.0,0.0,0,3.0,42.85,0.0,0
1316,N Dickwella,Pakistan,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1317,DM de Silva,Australia,12,37.0,0.0,0.0,3.0,0,62.0,137.0,0.0,0
1318,DM de Silva,India,12,24.67,0.0,0.0,3.0,0,57.0,144.55,0.0,0
1319,DM de Silva,Pakistan,6,22.5,0.0,0.0,0.0,0,31.0,95.1,0.0,0
1320,DM de Silva,South Africa,33,15.86,14.5,0.0,0.0,0,31.0,90.17,15.0,0
1321,DM de Silva,England,6,17.0,22.0,0.0,0.0,0,17.0,89.47,12.0,0
1322,DM de Silva,New Zealand,3,10.0,0.0,0.0,0.0,0,10.0,83.33,0.0,0
1323,LD Chandimal,Pakistan,15,26.33,0.0,0.0,6.0,0,58.0,95.79,0.0,0
1324,LD Chandimal,Australia,24,14.62,0.0,0.0,3.0,0,58.0,89.72,0.0,0
1325,LD Chandimal,United Arab Emirates,3,50.0,0.0,0.0,3.0,0,50.0,128.2,0.0,0
1326,LD Chandimal,West Indies,9,28.5,0.0,0.0,0.0,0,40.0,116.47,0.0,0
1327,LD Chandimal,Bangladesh,18,11.83,0.0,0.0,0.0,0,37.0,96.12,0.0,0
1328,LD Chandimal,South Africa,27,18.0,0.0,0.0,0.0,0,36.0,93.47,0.0,0
1329,LD Chandimal,India,18,16.5,0.0,0.0,0.0,0,35.0,86.58,0.0,0
1330,LD Chandimal,New Zealand,9,6.33,0.0,0.0,0.0,0,29.0,92.03,0.0,0
1331,LD Chandimal,England,12,11.4,0.0,0.0,0.0,0,26.0,101.97,0.0,0
1332,LD Chandimal,Afghanistan,3,18.0,0.0,0.0,0.0,0,18.0,105.88,0.0,0
1333,LD Chandimal,Zimbabwe,3,9.0,0.0,0.0,0.0,0,9.0,112.5,0.0,0
1334,LD Chandimal,Netherlands,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1335,NLTC Perera,Bangladesh,54,47.8,32.86,0.0,3.0,3,58.0,169.78,19.24,0
1336,NLTC Perera,England,36,45.5,44.67,0.0,3.0,0,57.0,175.39,22.0,0
1337,NLTC Perera,New Zealand,42,13.89,35.0,0.0,0.0,0,43.0,125.35,24.0,0
1338,NLTC Perera,West Indies,20,13.79,0.0,0.0,0.0,0,40.0,123.11,0.0,0
1339,NLTC Perera,Australia,36,29.0,29.0,0.0,0.0,3,35.0,177.78,18.0,0
1340,NLTC Perera,Pakistan,66,7.44,24.92,0.0,0.0,6,32.0,78.45,18.89,0
1341,NLTC Perera,South Africa,48,14.12,111.0,0.0,0.0,6,25.0,95.53,60.0,0
1342,NLTC Perera,India,69,11.5,36.75,0.0,0.0,9,23.0,128.46,25.83,0
1343,NLTC Perera,Zimbabwe,9,29.0,0.0,0.0,0.0,0,23.0,210.52,0.0,0
1344,NLTC Perera,Afghanistan,6,12.0,11.0,0.0,0.0,0,12.0,150.0,8.0,0
1345,NLTC Perera,Netherlands,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1346,MD Gunathilaka,Pakistan,24,26.33,0.0,0.0,6.0,0,57.0,131.22,0.0,0
1347,MD Gunathilaka,New Zealand,12,28.0,0.0,0.0,0.0,0,46.0,137.32,0.0,0
1348,MD Gunathilaka,Bangladesh,24,25.5,16.25,0.0,0.0,0,42.0,126.87,11.17,0
1349,MD Gunathilaka,England,6,26.0,0.0,0.0,0.0,0,26.0,162.5,0.0,0
1350,MD Gunathilaka,Australia,6,16.0,0.0,0.0,0.0,0,21.0,90.03,0.0,0
1351,MD Gunathilaka,India,24,8.88,16.0,0.0,0.0,0,20.0,90.3,18.0,0
1352,MD Shanaka,Pakistan,36,16.86,0.0,0.0,3.0,6,54.0,94.54,0.0,0
1353,MD Shanaka,Bangladesh,21,28.67,17.0,0.0,0.0,6,42.0,109.54,15.67,0
1354,MD Shanaka,West Indies,6,33.0,10.0,0.0,0.0,0,31.0,77.08,6.0,0
1355,MD Shanaka,India,48,13.0,14.67,0.0,0.0,3,29.0,74.43,13.0,0
1356,MD Shanaka,South Africa,9,36.0,0.0,0.0,0.0,0,20.0,105.56,0.0,0
1357,MD Shanaka,New Zealand,12,10.33,0.0,0.0,0.0,3,17.0,99.58,0.0,0
1358,MD Shanaka,Australia,15,6.0,12.33,0.0,0.0,3,17.0,42.59,10.0,0
1359,MD Shanaka,England,12,8.67,0.0,0.0,0.0,0,15.0,114.53,0.0,0
1360,MD Shanaka,United Arab Emirates,3,5.0,0.0,0.0,0.0,0,5.0,45.45,0.0,0
1361,PWH de Silva,West Indies,6,26.0,33.0,0.0,0.0,0,44.0,114.7,24.0,0
1362,PWH de Silva,India,12,8.0,19.0,0.0,0.0,3,16.0,80.0,16.0,0
1363,PWH de Silva,New Zealand,15,12.5,16.25,0.0,0.0,0,14.0,148.57,14.17,0
1364,PWH de Silva,Australia,12,7.5,0.0,0.0,0.0,0,10.0,70.45,0.0,0
1365,PWH de Silva,Pakistan,18,15.0,9.88,0.0,0.0,0,7.0,122.22,9.0,0
1366,PHKD Mendis,South Africa,15,14.0,0.0,0.0,0.0,3,41.0,63.79,0.0,0
1367,PHKD Mendis,England,6,24.0,0.0,0.0,0.0,0,24.0,171.42,0.0,0
1368,GSNFG Jayasuriya,Pakistan,18,20.0,25.0,0.0,0.0,0,40.0,86.6,15.0,0
1369,GSNFG Jayasuriya,West Indies,18,23.0,45.33,0.0,0.0,2,36.0,94.99,25.67,0
1370,GSNFG Jayasuriya,Bangladesh,6,26.0,0.0,0.0,0.0,0,26.0,123.8,0.0,0
1371,GSNFG Jayasuriya,New Zealand,18,6.75,0.0,0.0,0.0,0,20.0,105.72,0.0,0
1372,GSNFG Jayasuriya,Australia,6,12.0,0.0,0.0,0.0,0,12.0,80.0,0.0,0
1373,GSNFG Jayasuriya,United Arab Emirates,3,10.0,0.0,0.0,0.0,0,10.0,142.85,0.0,0
1374,GSNFG Jayasuriya,India,3,3.0,0.0,0.0,0.0,0,3.0,60.0,0.0,0
1375,GSNFG Jayasuriya,South Africa,6,1.0,0.0,0.0,0.0,0,1.0,33.33,0.0,0
1376,GSNFG Jayasuriya,Afghanistan,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1377,WIA Fernando,New Zealand,9,17.67,0.0,0.0,0.0,0,37.0,85.61,0.0,0
1378,WIA Fernando,Pakistan,6,20.5,0.0,0.0,0.0,0,33.0,88.53,0.0,0
1379,WIA Fernando,India,6,10.33,0.0,0.0,0.0,0,22.0,133.04,0.0,0
1380,WIA Fernando,Australia,6,18.5,0.0,0.0,0.0,0,20.0,98.58,0.0,0
1381,WIA Fernando,South Africa,9,5.67,0.0,0.0,0.0,3,16.0,46.66,0.0,0
1382,WIA Fernando,West Indies,4,8.0,0.0,0.0,0.0,0,9.0,115.0,0.0,0
1383,S Samarawickrama,Pakistan,12,17.75,0.0,0.0,0.0,0,32.0,90.09,0.0,0
1384,S Samarawickrama,India,6,13.0,0.0,0.0,0.0,0,21.0,186.76,0.0,0
1385,S Samarawickrama,New Zealand,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
1386,SL Malinga,New Zealand,69,3.91,18.15,0.0,0.0,12,27.0,75.0,16.17,3
1387,SL Malinga,Australia,57,5.62,27.67,0.0,0.0,0,13.0,102.04,21.5,0
1388,SL Malinga,England,27,2.57,14.85,0.0,0.0,0,13.0,89.88,12.46,3
1389,SL Malinga,South Africa,30,1.14,27.14,0.0,0.0,6,8.0,66.67,22.29,0
1390,SL Malinga,West Indies,36,1.32,21.5,0.0,0.0,0,8.0,66.5,15.68,0
1391,SL Malinga,Pakistan,45,0.44,19.19,0.0,0.0,3,2.0,75.0,15.65,0
1392,SL Malinga,Zimbabwe,9,2.0,26.0,0.0,0.0,0,2.0,66.66,21.0,0
1393,SL Malinga,Ireland,6,0.0,9.5,0.0,0.0,0,1.0,50.0,12.0,0
1394,SL Malinga,India,36,0.0,72.5,0.0,0.0,9,0.0,0.0,50.0,0
1395,SL Malinga,Bangladesh,21,0.0,14.64,0.0,0.0,3,0.0,0.0,11.79,0
1396,SL Malinga,Kenya,3,0.0,6.5,0.0,0.0,0,,0.0,9.0,0
1397,SL Malinga,Netherlands,3,0.0,2.5,0.0,0.0,0,,0.0,6.0,0
1398,SL Malinga,United Arab Emirates,3,0.0,6.5,0.0,0.0,0,,0.0,6.0,3
1399,LD Madushanka,New Zealand,3,20.0,0.0,0.0,0.0,0,20.0,86.95,0.0,0
1400,LD Madushanka,Pakistan,6,1.0,0.0,0.0,0.0,0,1.0,33.33,0.0,0
1401,AK Perera,South Africa,9,14.0,0.0,0.0,0.0,0,16.0,100.0,0.0,0
1402,AK Perera,Pakistan,3,13.0,0.0,0.0,0.0,0,13.0,118.18,0.0,0
1403,AK Perera,Bangladesh,6,2.0,0.0,0.0,0.0,0,4.0,50.0,0.0,0
1404,PVD Chameera,India,45,3.71,26.4,0.0,0.0,6,12.0,57.62,18.97,0
1405,PVD Chameera,West Indies,15,3.0,40.5,0.0,0.0,3,3.0,75.0,27.0,0
1406,PVD Chameera,United Arab Emirates,6,0.0,0.0,0.0,0.0,0,1.0,100.0,0.0,0
1407,PVD Chameera,Bangladesh,9,1.0,18.5,0.0,0.0,0,1.0,100.0,12.0,0
1408,PVD Chameera,New Zealand,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1409,PVD Chameera,Pakistan,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1410,PVD Chameera,Afghanistan,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1411,PVD Chameera,England,3,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
1412,A Dananjaya,India,30,5.6,95.0,0.0,0.0,0,11.0,117.31,70.33,0
1413,A Dananjaya,South Africa,24,6.67,29.0,0.0,0.0,0,9.0,90.09,24.0,0
